T,L,M,M0,mc,rm,rm2,rm4,error,mc*tau,c,time_of_save
2.26,10,500,500,5,0.7884799999999992,0.6528192000000007,0.4798397414400009,0.008118335827962349,0.14743635788371243,0.028642677176163974,2024-03-23 11:31:35.263308
2.25,10,500,500,5,0.7826799999999999,0.6447320000000006,0.4676944035200004,0.008287293047930841,0.17076236848039786,0.03302460185007151,2024-03-23 11:31:37.012897
2.24,10,500,500,5,0.7784000000000004,0.6395616000000001,0.4656585523200004,0.008465308320318348,0.16161639378724194,0.031311198170745666,2024-03-23 11:31:38.662759
2.23,10,500,500,5,0.8117599999999984,0.679299200000001,0.5001480627200011,0.006488945263928722,0.08703690305338253,0.01710954819320075,2024-03-23 11:31:40.327356
2.22,10,500,500,5,0.7753199999999993,0.6489992000000003,0.4883077251200012,0.010371504097523312,0.30838480007139396,0.05809390458416776,2024-03-23 11:31:42.063822
2.21,10,500,500,5,0.8134799999999991,0.6950136000000009,0.5344602172800007,0.008466504387778982,0.1936753868177982,0.03729062222667414,2024-03-23 11:31:43.713154
2.2,10,500,500,5,0.8186399999999983,0.6936464000000011,0.5267364473600009,0.006987152336780835,0.09959536364844379,0.01953005219951206,2024-03-23 11:31:45.367068
2.19,10,500,500,5,0.8077599999999993,0.6806944000000011,0.5122363686400006,0.007728166693473538,0.14565943668420267,0.028307243896821852,2024-03-23 11:31:47.379745
2.18,10,500,500,5,0.8466799999999991,0.7326984000000014,0.5705926147200013,0.005691442222472286,0.057619699164255786,0.011392651601261582,2024-03-23 11:31:49.647394
2.17,10,500,500,5,0.8514799999999991,0.7404312000000013,0.5818938633600009,0.005608313148344465,0.05086264673186283,0.010070091049649364,2024-03-23 11:31:51.611750
2.16,10,500,500,5,0.8394799999999984,0.7256968000000006,0.5667545641600008,0.006593735734813763,0.09162388179478176,0.017995021612335713,2024-03-23 11:31:53.891870
2.15,10,500,500,5,0.845919999999999,0.7310320000000007,0.5704396614400007,0.005617714480872481,0.05307049511502827,0.010502623140985918,2024-03-23 11:31:56.233863
2.14,10,500,500,5,0.8299199999999979,0.7198288000000009,0.5672608364800005,0.008138337970576358,0.16537133349604305,0.032015381435145714,2024-03-23 11:31:58.333329
2.13,10,500,500,5,0.8580399999999992,0.7546808000000016,0.6043640816000008,0.006168669400678828,0.07833880690126807,0.015426069405768798,2024-03-23 11:32:00.823347
2.12,10,500,500,5,0.8580399999999992,0.7584152000000013,0.6138894665600008,0.006800143014741197,0.10576035612556217,0.020713928729278824,2024-03-23 11:32:02.993382
2.11,10,500,500,5,0.8700399999999987,0.7738424000000007,0.6307627836800015,0.005891882554240828,0.07176367621399214,0.014149649075834467,2024-03-23 11:32:05.636532
2.1,10,500,500,5,0.8571599999999988,0.7611448000000016,0.6210373206400003,0.007460948184395582,0.13354064564793675,0.026013360926858256,2024-03-23 11:32:08.358210
2.09,10,500,500,5,0.8852399999999992,0.7954792000000014,0.6584077225600011,0.004903640235954589,0.04089436574126085,0.008112521861038316,2024-03-23 11:32:10.073342
2.08,10,500,500,5,0.8685199999999984,0.7732920000000013,0.6327539299200011,0.006252117421926827,0.07638758706141395,0.015047627028343733,2024-03-23 11:32:12.025963
2.07,10,500,500,5,0.884319999999998,0.7936336000000017,0.6570300563200001,0.004854371754444935,0.03675698053388215,0.007297747474404853,2024-03-23 11:32:13.806876
2.06,10,500,500,5,0.8919999999999981,0.8069536000000016,0.6767266316800004,0.0047864569041841335,0.036645418748451924,0.00727575910189006,2024-03-23 11:32:16.669032
2.05,10,500,500,5,0.8957999999999989,0.809567200000001,0.6751676732800008,0.0037781576188301047,0.009732492713689233,0.001942717046837226,2024-03-23 11:32:18.759348
2.04,10,500,500,5,0.8831999999999994,0.794340800000001,0.6608148281600006,0.005402559675317848,0.051625045228898485,0.010219492691298758,2024-03-23 11:32:21.054304
2.03,10,500,500,5,0.9039600000000001,0.8234056000000016,0.6959892649600012,0.003545722561089226,0.009643945578686598,0.001925076050005103,2024-03-23 11:32:23.253650
2.02,10,500,500,5,0.9092799999999985,0.8338320000000023,0.7138417017600001,0.0037629015741718528,0.013431256941154183,0.002679054773626037,2024-03-23 11:32:24.956670
2.01,10,500,500,5,0.9016799999999987,0.8221408000000016,0.6982116659199997,0.0042910851253716445,0.02543570454599799,0.005061392890369468,2024-03-23 11:32:26.879005
2.0,10,500,100,5,0.8925599999999995,0.8075296000000018,0.6775718003200004,0.004693829378079935,0.034457785546883425,0.006844388614362041,2024-03-23 11:32:28.683512
1.9,10,500,100,5,0.9441599999999996,0.894547200000001,0.8099742873600013,0.002496263338901211,0.0052836354609107645,0.001055611598806872,2024-03-23 11:32:30.336247
